"","main_intercept","Team","intercept","DeadlineInd","deadline_indicator","DeadlineDays","deadline_days","DeadlineInd:DeadlineDays","deadline_interaction","Back2BackHome","Back2BackAway","beforedeadline","atdeadline","predictedend","firstlinepredictedend","diffat0","diffat40"
"14",0.5454392,"h1a117nhl_2017_neat$HomeTeamLosAngeles",-0.002738936,0.00224449,0.02508634,0,-2.705297e-05,0,0.0008412185,"-2.989439e-02"," 3.426501e-02",0.542700264,0.570031094,0.6025977152,0.5416181452,0.02733083,0.06097957
"15",0.5454392,"h1a117nhl_2017_neat$HomeTeamMinnesota",0.01700852,0.00224449,0.01107827,0,8.424121e-05,0,0,"-2.989439e-02"," 3.426501e-02",0.56244772,0.57577048,0.5791401284,0.5658173684,0.01332276,0.01332276
"16",0.5454392,"h1a117nhl_2017_neat$HomeTeamMontreal",-0.04625961,0.00224449,-0.03234005,0,-0.0003670182,0,-0.0005358441,"-2.989439e-02"," 3.426501e-02",0.49917959,0.46908403,0.432969538,0.484498862,-0.03009556,-0.051529324
"17",0.5454392,"h1a117nhl_2017_neat$HomeTeamNashville",0.04944138,0.00224449,0.01877506,0,0.0003230544,0,0,"-2.989439e-02"," 3.426501e-02",0.59488058,0.61590013,0.628822306,0.607802756,0.02101955,0.02101955
"18",0.5454392,"h1a117nhl_2017_neat$HomeTeamNewJersey",-0.03076531,0.00224449,0.0184054,0,0.0002999379,0,0,"-2.989439e-02"," 3.426501e-02",0.51467389,0.53532378,0.547321296,0.526671406,0.0206498899999999,0.0206498899999999
"19",0.5454392,"h1a117nhl_2017_neat$HomeTeamNYIslanders",-0.05211601,0.00224449,0,0,-0.0003748884,0,-0.001340694,"-2.989439e-02"," 3.426501e-02",0.49332319,0.49556768,0.426944384,0.478327654,0.00224448999999999,-0.05138327
"20",0.5454392,"h1a117nhl_2017_neat$HomeTeamNYRangers",-0.07007,0.00224449,-0.02360896,0,-0.0005001311,0,-0.0001399832,"-2.989439e-02"," 3.426501e-02",0.4753692,0.45400473,0.428400158,0.455363956,-0.02136447,-0.026963798
"21",0.5454392,"h1a117nhl_2017_neat$HomeTeamOttawa",-0.08743098,0.00224449,0,0,-0.0004101129,0,-0.0007320325,"-2.989439e-02"," 3.426501e-02",0.45800822,0.46025271,0.414566894,0.441603704,0.00224448999999999,-0.02703681
"22",0.5454392,"h1a117nhl_2017_neat$HomeTeamPhiladelphia",0,0.00224449,0,0,0.0001285902,0,0.0005420124,"-2.989439e-02"," 3.426501e-02",0.5454392,0.54768369,0.574507794,0.550582808,0.00224449000000004,0.023924986
"23",0.5454392,"h1a117nhl_2017_neat$HomeTeamPittsburgh",0.03340298,0.00224449,0.0459872,0,-2.836168e-05,0,0,"-2.989439e-02"," 3.426501e-02",0.57884218,0.62707387,0.6259394028,0.5777077128,0.04823169,0.04823169
"24",0.5454392,"h1a117nhl_2017_neat$HomeTeamSanJose",0,0.00224449,0.01543213,0,-8.464202e-05,0,0.001523365,"-2.989439e-02"," 3.426501e-02",0.5454392,0.56311582,0.6206647392,0.5420535192,0.01767662,0.0786112200000001
"25",0.5454392,"h1a117nhl_2017_neat$HomeTeamSt.Louis",0.01926758,0.00224449,-0.009946718,0,1.917822e-05,0,0.0006908048,"-2.989439e-02"," 3.426501e-02",0.56470678,0.557004552,0.5854038728,0.5654739088,-0.00770222799999998,0.019929964
"26",0.5454392,"h1a117nhl_2017_neat$HomeTeamTampaBay",0.08280984,0.00224449,-0.01319332,0,0.0002228159,0,0,"-2.989439e-02"," 3.426501e-02",0.62824904,0.61730021,0.626212846,0.637161676,-0.01094883,-0.01094883
"27",0.5454392,"h1a117nhl_2017_neat$HomeTeamToronto",0.0251411,0.00224449,0.003745595,0,0,0,0.0001371028,"-2.989439e-02"," 3.426501e-02",0.5705803,0.576570385,0.582054497,0.5705803,0.00599008499999998,0.011474197
"28",0.5454392,"h1a117nhl_2017_neat$HomeTeamVancouver",-0.08486686,0.00224449,-0.001572171,0,0,0,-0.001740877,"-2.989439e-02"," 3.426501e-02",0.46057234,0.461244659,0.391609579,0.46057234,0.000672318999999977,-0.068962761
"29",0.5454392,"h1a117nhl_2017_neat$HomeTeamVegas",0.07416412,0.00224449,0,0,0.001394886,0,-0.002943654,"-2.989439e-02"," 3.426501e-02",0.61960332,0.62184781,0.55989709,0.67539876,0.00224449000000004,-0.11550167
"30",0.5454392,"h1a117nhl_2017_neat$HomeTeamWashington",0.006605989,0.00224449,0,0,-4.640357e-05,0,0.001064518,"-2.989439e-02"," 3.426501e-02",0.552045189,0.554289679,0.5950142562,0.5501890462,0.00224449000000004,0.0448252100000001
"31",0.5454392,"h1a117nhl_2017_neat$HomeTeamWinnipeg",0.03893491,0.00224449,0.004892963,0,0.000412586,0,0,"-2.989439e-02"," 3.426501e-02",0.58437411,0.591511563,0.608015003,0.60087755,0.00713745300000002,0.00713745300000002
